,open,high,low,close
2010-03-19T21:00:00.000000000Z,82.879,82.895,82.879,82.895
2010-03-20T21:00:00.000000000Z,82.895,82.903,82.549,82.875
2010-03-21T21:00:00.000000000Z,82.875,82.883,81.716,82.778
2010-03-22T21:00:00.000000000Z,82.778,83.166,82.494,83.061
2010-03-23T21:00:00.000000000Z,83.061,83.902,82.888,83.757
2010-03-24T21:00:00.000000000Z,83.757,84.660,83.612,84.137
2010-03-25T21:00:00.000000000Z,84.137,84.378,83.278,83.639
2010-03-26T21:00:00.000000000Z,83.639,83.642,83.639,83.642
2010-03-27T21:00:00.000000000Z,83.642,83.784,83.405,83.713
2010-03-28T21:00:00.000000000Z,83.713,84.920,83.475,84.850
2010-03-29T21:00:00.000000000Z,84.850,85.576,84.494,85.308
2010-03-30T21:00:00.000000000Z,85.308,85.847,84.818,85.723
2010-03-31T21:00:00.000000000Z,85.723,86.550,85.488,86.413
2010-04-01T21:00:00.000000000Z,86.413,87.080,86.069,86.964
2010-04-02T21:00:00.000000000Z,86.964,86.988,86.958,86.988
2010-04-03T21:00:00.000000000Z,86.988,87.136,86.788,87.126
2010-04-04T21:00:00.000000000Z,87.126,87.220,86.640,86.945
2010-04-05T21:00:00.000000000Z,86.945,87.122,86.102,87.067
2010-04-06T21:00:00.000000000Z,87.067,87.520,86.284,86.518
2010-04-07T21:00:00.000000000Z,86.518,86.830,85.708,86.729
2010-04-08T21:00:00.000000000Z,86.729,87.336,86.647,86.938
2010-04-09T21:00:00.000000000Z,86.938,86.966,86.938,86.966
2010-04-10T21:00:00.000000000Z,86.966,87.373,86.966,87.238
2010-04-11T21:00:00.000000000Z,87.238,87.376,86.451,86.471
2010-04-12T21:00:00.000000000Z,86.471,86.610,85.448,86.596
2010-04-13T21:00:00.000000000Z,86.596,87.558,86.418,87.171
2010-04-14T21:00:00.000000000Z,87.171,87.476,86.692,86.937
2010-04-15T21:00:00.000000000Z,86.937,87.019,84.948,85.182
2010-04-17T21:00:00.000000000Z,85.182,85.182,84.607,84.640
2010-04-18T21:00:00.000000000Z,84.640,85.409,83.942,85.362
2010-04-19T21:00:00.000000000Z,85.362,86.968,85.360,86.858
2010-04-20T21:00:00.000000000Z,86.858,87.178,86.184,86.368
2010-04-21T21:00:00.000000000Z,86.368,86.944,85.698,86.701
2010-04-22T21:00:00.000000000Z,86.701,87.216,85.774,87.184
2010-04-23T21:00:00.000000000Z,87.184,87.194,87.184,87.194
2010-04-24T21:00:00.000000000Z,87.194,87.234,86.933,87.035
2010-04-25T21:00:00.000000000Z,87.035,87.770,87.025,87.096
2010-04-26T21:00:00.000000000Z,87.096,87.227,84.986,85.366
2010-04-27T21:00:00.000000000Z,85.366,87.320,84.998,86.950
2010-04-28T21:00:00.000000000Z,86.950,87.506,86.544,87.207
2010-04-29T21:00:00.000000000Z,87.207,88.058,86.708,86.720
2010-04-30T21:00:00.000000000Z,86.720,86.728,86.703,86.728
2010-05-01T21:00:00.000000000Z,86.728,86.728,86.294,86.716
2010-05-02T21:00:00.000000000Z,86.716,87.814,86.598,87.529
2010-05-03T21:00:00.000000000Z,87.529,87.960,85.740,85.911
2010-05-04T21:00:00.000000000Z,85.911,86.554,84.668,85.010
2010-05-05T21:00:00.000000000Z,85.010,85.312,76.885,80.169
2010-05-06T21:00:00.000000000Z,80.169,83.223,79.751,81.280
2010-05-07T21:00:00.000000000Z,81.280,81.312,81.276,81.293
2010-05-08T21:00:00.000000000Z,81.293,83.459,81.293,83.296
2010-05-09T21:00:00.000000000Z,83.296,84.770,82.075,84.221
2010-05-10T21:00:00.000000000Z,84.221,84.329,82.468,82.937
2010-05-11T21:00:00.000000000Z,82.937,83.676,82.220,83.320
2010-05-12T21:00:00.000000000Z,83.320,84.503,82.995,83.112
2010-05-13T21:00:00.000000000Z,83.112,83.422,81.398,81.906
2010-05-14T21:00:00.000000000Z,81.906,81.906,81.893,81.905
2010-05-15T21:00:00.000000000Z,81.905,81.945,81.625,81.651
2010-05-16T21:00:00.000000000Z,81.651,81.847,79.993,81.239
2010-05-17T21:00:00.000000000Z,81.239,81.648,79.492,79.736
2010-05-18T21:00:00.000000000Z,79.736,79.753,76.085,77.687
2010-05-19T21:00:00.000000000Z,77.687,78.021,72.540,73.288
2010-05-20T21:00:00.000000000Z,73.288,75.542,71.892,74.929
2010-05-22T21:00:00.000000000Z,74.929,75.826,74.929,75.121
2010-05-23T21:00:00.000000000Z,75.121,75.594,73.492,74.627
2010-05-24T21:00:00.000000000Z,74.627,74.694,72.054,74.684
2010-05-25T21:00:00.000000000Z,74.684,75.912,73.712,73.888
2010-05-26T21:00:00.000000000Z,73.888,77.685,73.701,77.513
2010-05-27T21:00:00.000000000Z,77.513,78.046,76.462,77.163
2010-05-29T21:00:00.000000000Z,77.163,77.163,76.656,76.951
2010-05-30T21:00:00.000000000Z,76.951,77.962,76.316,77.198
2010-05-31T21:00:00.000000000Z,77.198,77.328,75.018,75.594
2010-06-01T21:00:00.000000000Z,75.594,77.622,75.348,77.580
2010-06-02T21:00:00.000000000Z,77.580,79.010,77.180,78.324
2010-06-03T21:00:00.000000000Z,78.324,78.680,75.098,75.674
2010-06-04T21:00:00.000000000Z,75.674,75.740,75.674,75.740
2010-06-05T21:00:00.000000000Z,75.740,75.894,75.182,75.268
2010-06-06T21:00:00.000000000Z,75.268,75.650,73.674,74.044
2010-06-07T21:00:00.000000000Z,74.044,75.795,73.841,75.704
2010-06-08T21:00:00.000000000Z,75.704,76.576,74.896,75.585
2010-06-09T21:00:00.000000000Z,75.585,77.702,75.398,77.644
2010-06-10T21:00:00.000000000Z,77.644,78.013,76.921,77.936
2010-06-11T21:00:00.000000000Z,77.936,77.941,77.933,77.933
2010-06-12T21:00:00.000000000Z,77.933,78.503,77.884,78.378
2010-06-13T21:00:00.000000000Z,78.378,79.610,78.047,78.633
2010-06-14T21:00:00.000000000Z,78.633,79.191,77.518,79.162
2010-06-15T21:00:00.000000000Z,79.162,79.432,78.190,79.001
2010-06-16T21:00:00.000000000Z,79.001,79.230,77.990,79.056
2010-06-17T21:00:00.000000000Z,79.056,79.213,78.378,79.099
2010-06-18T21:00:00.000000000Z,79.099,79.099,79.081,79.093
2010-06-19T21:00:00.000000000Z,79.093,79.859,79.043,79.615
2010-06-20T21:00:00.000000000Z,79.615,80.866,79.337,79.852
2010-06-21T21:00:00.000000000Z,79.852,80.368,78.776,78.939
2010-06-22T21:00:00.000000000Z,78.939,79.144,77.953,78.490
2010-06-23T21:00:00.000000000Z,78.490,78.900,77.138,77.662
2010-06-24T21:00:00.000000000Z,77.662,78.304,76.996,77.990
2010-06-25T21:00:00.000000000Z,77.990,77.990,77.976,77.976
2010-06-26T21:00:00.000000000Z,77.976,78.095,77.934,78.017
2010-06-27T21:00:00.000000000Z,78.017,78.432,77.602,77.949
2010-06-28T21:00:00.000000000Z,77.949,77.974,74.930,75.187
2010-06-29T21:00:00.000000000Z,75.187,76.010,74.302,74.348
2010-06-30T21:00:00.000000000Z,74.348,74.618,72.690,73.878
2010-07-01T21:00:00.000000000Z,73.878,75.054,73.584,73.850
2010-07-02T21:00:00.000000000Z,73.850,73.863,73.850,73.863
2010-07-03T21:00:00.000000000Z,73.863,73.949,73.755,73.842
2010-07-04T21:00:00.000000000Z,73.842,74.462,73.423,73.668
2010-07-05T21:00:00.000000000Z,73.668,75.034,72.723,74.625
2010-07-06T21:00:00.000000000Z,74.625,76.019,73.546,75.805
2010-07-07T21:00:00.000000000Z,75.805,77.892,75.614,77.518
2010-07-08T21:00:00.000000000Z,77.518,77.891,77.182,77.764
2010-07-09T21:00:00.000000000Z,77.764,77.768,77.764,77.768
2010-07-10T21:00:00.000000000Z,77.768,77.949,77.670,77.879
2010-07-11T21:00:00.000000000Z,77.879,78.100,77.104,77.492
2010-07-12T21:00:00.000000000Z,77.492,78.429,76.812,78.369
2010-07-13T21:00:00.000000000Z,78.369,78.864,77.492,78.234
2010-07-14T21:00:00.000000000Z,78.234,78.330,76.130,77.280
2010-07-15T21:00:00.000000000Z,77.280,77.380,75.038,75.342
2010-07-16T21:00:00.000000000Z,75.342,75.358,75.230,75.230
2010-07-17T21:00:00.000000000Z,75.230,75.230,74.890,74.958
2010-07-18T21:00:00.000000000Z,74.958,75.861,74.692,75.286
2010-07-19T21:00:00.000000000Z,75.286,77.461,75.150,77.344
2010-07-20T21:00:00.000000000Z,77.344,77.354,76.192,76.435
2010-07-21T21:00:00.000000000Z,76.435,77.954,75.562,77.674
2010-07-22T21:00:00.000000000Z,77.674,78.446,77.244,78.322
2010-07-23T21:00:00.000000000Z,78.322,78.384,78.300,78.334
2010-07-24T21:00:00.000000000Z,78.334,78.506,78.198,78.371
2010-07-25T21:00:00.000000000Z,78.371,78.712,77.790,78.416
2010-07-26T21:00:00.000000000Z,78.416,79.434,78.222,79.325
2010-07-27T21:00:00.000000000Z,79.325,79.340,77.772,78.124
2010-07-28T21:00:00.000000000Z,78.124,78.906,77.738,78.147
2010-07-29T21:00:00.000000000Z,78.147,78.574,77.354,78.185
2010-07-30T21:00:00.000000000Z,78.185,78.185,78.162,78.174
2010-07-31T21:00:00.000000000Z,78.174,78.272,77.903,78.194
2010-08-01T21:00:00.000000000Z,78.194,79.312,78.100,79.037
2010-08-02T21:00:00.000000000Z,79.037,79.188,77.924,78.298
2010-08-03T21:00:00.000000000Z,78.298,79.216,77.695,79.073
2010-08-04T21:00:00.000000000Z,79.073,79.286,78.276,78.579
2010-08-05T21:00:00.000000000Z,78.579,79.050,77.845,78.519
2010-08-06T21:00:00.000000000Z,78.519,78.533,78.519,78.533
2010-08-07T21:00:00.000000000Z,78.533,78.539,78.296,78.455
2010-08-08T21:00:00.000000000Z,78.455,78.826,78.251,78.765
2010-08-09T21:00:00.000000000Z,78.765,78.820,77.803,78.062
2010-08-10T21:00:00.000000000Z,78.062,78.103,76.428,76.544
2010-08-11T21:00:00.000000000Z,76.544,77.258,75.860,76.996
2010-08-12T21:00:00.000000000Z,76.996,77.822,76.668,76.950
2010-08-13T21:00:00.000000000Z,76.950,76.969,76.950,76.969
2010-08-14T21:00:00.000000000Z,76.969,77.057,76.823,76.978
2010-08-15T21:00:00.000000000Z,76.978,77.092,75.980,76.638
2010-08-16T21:00:00.000000000Z,76.638,77.711,76.204,77.422
2010-08-17T21:00:00.000000000Z,77.422,77.560,76.550,76.762
2010-08-18T21:00:00.000000000Z,76.762,77.328,75.954,76.224
2010-08-19T21:00:00.000000000Z,76.224,76.598,75.484,76.529
2010-08-20T21:00:00.000000000Z,76.529,76.542,76.529,76.542
2010-08-21T21:00:00.000000000Z,76.542,76.542,75.584,75.908
2010-08-22T21:00:00.000000000Z,75.908,76.594,75.868,75.904
2010-08-23T21:00:00.000000000Z,75.904,75.921,73.578,73.984
2010-08-24T21:00:00.000000000Z,73.984,75.268,73.742,74.764
2010-08-25T21:00:00.000000000Z,74.764,75.406,74.674,74.847
2010-08-26T21:00:00.000000000Z,74.847,76.810,74.560,76.621
2010-08-27T21:00:00.000000000Z,76.621,76.690,76.621,76.690
2010-08-28T21:00:00.000000000Z,76.690,77.140,76.611,76.990
2010-08-29T21:00:00.000000000Z,76.990,77.532,75.393,75.462
2010-08-30T21:00:00.000000000Z,75.462,75.732,74.530,74.990
2010-08-31T21:00:00.000000000Z,74.990,77.014,74.937,76.982
2010-09-01T21:00:00.000000000Z,76.982,76.985,76.144,76.768
2010-09-02T21:00:00.000000000Z,76.768,78.060,76.358,77.270
2010-09-03T21:00:00.000000000Z,77.270,77.272,77.269,77.269
2010-09-04T21:00:00.000000000Z,77.269,77.269,76.929,77.050
2010-09-05T21:00:00.000000000Z,77.050,77.408,76.948,77.261
2010-09-06T21:00:00.000000000Z,77.261,77.304,76.194,76.344
2010-09-07T21:00:00.000000000Z,76.344,77.204,75.934,77.007
2010-09-08T21:00:00.000000000Z,77.007,77.682,76.920,77.329
2010-09-09T21:00:00.000000000Z,77.329,78.094,77.278,77.968
2010-09-10T21:00:00.000000000Z,77.968,77.975,77.920,77.932
2010-09-11T21:00:00.000000000Z,77.932,78.532,77.932,78.309
2010-09-12T21:00:00.000000000Z,78.309,78.522,77.970,78.344
2010-09-13T21:00:00.000000000Z,78.344,78.514,77.461,78.025
2010-09-14T21:00:00.000000000Z,78.025,80.638,77.918,80.437
2010-09-15T21:00:00.000000000Z,80.437,80.540,79.590,80.357
2010-09-16T21:00:00.000000000Z,80.357,81.306,80.206,80.371
2010-09-17T21:00:00.000000000Z,80.371,80.393,80.371,80.393
2010-09-18T21:00:00.000000000Z,80.393,80.459,80.212,80.422
2010-09-19T21:00:00.000000000Z,80.422,81.425,80.242,81.173
2010-09-20T21:00:00.000000000Z,81.173,81.362,80.568,81.267
2010-09-21T21:00:00.000000000Z,81.267,81.304,80.286,80.813
2010-09-22T21:00:00.000000000Z,80.813,80.966,79.828,80.080
2010-09-23T21:00:00.000000000Z,80.080,81.124,79.986,80.761
2010-09-25T21:00:00.000000000Z,80.761,81.166,80.723,80.996
2010-09-26T21:00:00.000000000Z,80.996,81.258,80.644,81.005
2010-09-27T21:00:00.000000000Z,81.005,81.268,80.462,81.146
2010-09-28T21:00:00.000000000Z,81.146,81.380,80.948,81.164
2010-09-29T21:00:00.000000000Z,81.164,81.370,80.426,80.770
2010-09-30T21:00:00.000000000Z,80.770,81.148,80.490,80.950
2010-10-01T21:00:00.000000000Z,80.950,80.954,80.950,80.954
2010-10-02T21:00:00.000000000Z,80.954,81.090,80.900,80.992
2010-10-03T21:00:00.000000000Z,80.992,81.284,80.334,80.714
2010-10-04T21:00:00.000000000Z,80.714,80.928,79.814,80.873
2010-10-05T21:00:00.000000000Z,80.873,81.228,80.624,81.065
2010-10-06T21:00:00.000000000Z,81.065,81.826,80.660,80.969
2010-10-07T21:00:00.000000000Z,80.969,81.034,79.674,80.684
2010-10-08T21:00:00.000000000Z,80.684,80.689,80.684,80.689
2010-10-09T21:00:00.000000000Z,80.689,81.403,80.416,81.101
2010-10-10T21:00:00.000000000Z,81.101,81.126,80.558,80.740
2010-10-11T21:00:00.000000000Z,80.740,80.900,79.990,80.595
2010-10-12T21:00:00.000000000Z,80.595,81.290,80.522,81.026
2010-10-13T21:00:00.000000000Z,81.026,81.356,80.610,81.007
2010-10-14T21:00:00.000000000Z,81.007,81.029,80.258,80.701
2010-10-16T21:00:00.000000000Z,80.701,80.945,80.490,80.805
2010-10-17T21:00:00.000000000Z,80.805,80.805,79.652,80.369
2010-10-18T21:00:00.000000000Z,80.369,80.864,78.788,79.025
2010-10-19T21:00:00.000000000Z,79.025,80.176,78.700,80.045
2010-10-20T21:00:00.000000000Z,80.045,80.314,79.200,79.481
2010-10-21T21:00:00.000000000Z,79.481,80.004,79.330,79.966
2010-10-22T21:00:00.000000000Z,79.966,79.994,79.966,79.994
2010-10-23T21:00:00.000000000Z,79.994,80.311,79.816,80.252
2010-10-24T21:00:00.000000000Z,80.252,80.570,79.916,80.048
2010-10-25T21:00:00.000000000Z,80.048,80.356,79.885,80.243
2010-10-26T21:00:00.000000000Z,80.243,80.341,78.912,79.469
2010-10-27T21:00:00.000000000Z,79.469,79.750,79.036,79.316
2010-10-28T21:00:00.000000000Z,79.316,79.350,78.188,79.084
2010-10-29T21:00:00.000000000Z,79.084,79.088,79.067,79.075
2010-10-30T21:00:00.000000000Z,79.075,79.167,78.818,79.131
2010-10-31T21:00:00.000000000Z,79.131,80.180,79.043,79.461
2010-11-01T21:00:00.000000000Z,79.461,81.014,79.431,80.581
2010-11-02T21:00:00.000000000Z,80.581,81.622,80.324,81.581
2010-11-03T21:00:00.000000000Z,81.581,82.164,81.038,81.945
2010-11-04T21:00:00.000000000Z,81.945,82.658,81.462,82.552
2010-11-05T21:00:00.000000000Z,82.552,82.557,82.552,82.557
2010-11-06T21:00:00.000000000Z,82.557,82.557,82.365,82.494
2010-11-07T22:00:00.000000000Z,82.494,82.563,81.764,82.280
2010-11-08T22:00:00.000000000Z,82.280,82.396,81.416,81.985
2010-11-09T22:00:00.000000000Z,81.985,82.854,81.758,82.716
2010-11-10T22:00:00.000000000Z,82.716,82.888,82.122,82.310
2010-11-11T22:00:00.000000000Z,82.310,82.404,80.348,81.259
2010-11-12T22:00:00.000000000Z,81.259,81.259,81.238,81.238
2010-11-13T22:00:00.000000000Z,81.238,81.606,81.170,81.603
2010-11-14T22:00:00.000000000Z,81.603,82.152,81.196,81.855
2010-11-15T22:00:00.000000000Z,81.855,82.026,81.156,81.346
2010-11-16T22:00:00.000000000Z,81.346,81.716,81.152,81.496
2010-11-17T22:00:00.000000000Z,81.496,82.782,81.423,82.684
2010-11-18T22:00:00.000000000Z,82.684,82.814,81.716,82.409
2010-11-19T22:00:00.000000000Z,82.409,82.409,82.407,82.407
2010-11-20T22:00:00.000000000Z,82.407,82.612,82.197,82.443
2010-11-21T22:00:00.000000000Z,82.443,83.004,81.953,82.372
2010-11-22T22:00:00.000000000Z,82.372,82.419,80.459,80.831
2010-11-23T22:00:00.000000000Z,80.831,82.148,80.789,82.007
2010-11-24T22:00:00.000000000Z,82.007,82.297,81.486,81.999
2010-11-25T22:00:00.000000000Z,81.999,82.061,80.565,81.117
2010-11-26T22:00:00.000000000Z,81.117,81.124,81.055,81.055
2010-11-27T22:00:00.000000000Z,81.055,81.479,81.055,81.392
2010-11-28T22:00:00.000000000Z,81.392,81.478,80.644,81.150
2010-11-29T22:00:00.000000000Z,81.150,81.380,79.844,80.234
2010-11-30T22:00:00.000000000Z,80.234,81.664,79.756,81.527
2010-12-01T22:00:00.000000000Z,81.527,81.942,80.938,81.895
2010-12-02T22:00:00.000000000Z,81.895,82.290,81.138,81.963
2010-12-03T22:00:00.000000000Z,81.963,81.975,81.963,81.975
2010-12-04T22:00:00.000000000Z,81.975,82.084,81.730,81.830
2010-12-05T22:00:00.000000000Z,81.830,82.170,81.512,81.823
2010-12-06T22:00:00.000000000Z,81.823,82.472,81.412,82.066
2010-12-07T22:00:00.000000000Z,82.066,82.628,81.992,82.311
2010-12-08T22:00:00.000000000Z,82.311,82.812,82.142,82.377
2010-12-09T22:00:00.000000000Z,82.377,82.826,82.226,82.722
2010-12-11T22:00:00.000000000Z,82.722,82.739,82.515,82.657
2010-12-12T22:00:00.000000000Z,82.657,83.338,82.595,83.072
2010-12-13T22:00:00.000000000Z,83.072,83.686,82.886,83.576
2010-12-14T22:00:00.000000000Z,83.576,83.607,82.995,83.150
2010-12-15T22:00:00.000000000Z,83.150,83.270,82.957,83.087
2010-12-16T22:00:00.000000000Z,83.087,83.272,82.755,82.983
2010-12-17T22:00:00.000000000Z,82.983,82.983,82.965,82.965
2010-12-18T22:00:00.000000000Z,82.965,83.146,82.806,83.001
2010-12-19T22:00:00.000000000Z,83.001,83.356,82.740,83.228
2010-12-20T22:00:00.000000000Z,83.228,83.590,83.082,83.565
2010-12-21T22:00:00.000000000Z,83.565,83.646,83.283,83.430
2010-12-22T22:00:00.000000000Z,83.430,83.540,83.132,83.263
2010-12-23T22:00:00.000000000Z,83.263,83.438,83.164,83.279
2010-12-24T22:00:00.000000000Z,83.279,83.294,83.279,83.294
2010-12-25T22:00:00.000000000Z,83.294,83.294,82.755,82.838
2010-12-26T22:00:00.000000000Z,82.838,83.250,82.810,83.198
2010-12-27T22:00:00.000000000Z,83.198,83.357,82.984,83.211
2010-12-28T22:00:00.000000000Z,83.211,83.274,82.986,83.036
2010-12-29T22:00:00.000000000Z,83.036,83.124,82.648,82.930
2010-12-30T22:00:00.000000000Z,82.930,83.210,82.656,83.016
2010-12-31T22:00:00.000000000Z,83.016,83.079,83.006,83.069
2011-01-01T22:00:00.000000000Z,83.069,83.332,82.800,82.875
2011-01-02T22:00:00.000000000Z,82.875,83.274,82.698,83.104
2011-01-03T22:00:00.000000000Z,83.104,83.148,81.977,82.453
2011-01-04T22:00:00.000000000Z,82.453,83.380,81.956,83.213
2011-01-05T22:00:00.000000000Z,83.213,83.370,82.560,82.849
2011-01-06T22:00:00.000000000Z,82.849,83.098,82.218,82.796
2011-01-08T22:00:00.000000000Z,82.796,83.031,82.608,82.623
2011-01-09T22:00:00.000000000Z,82.623,82.858,81.878,82.341
2011-01-10T22:00:00.000000000Z,82.341,82.390,81.582,82.175
2011-01-11T22:00:00.000000000Z,82.175,82.872,81.729,82.715
2011-01-12T22:00:00.000000000Z,82.715,82.974,82.367,82.618
2011-01-13T22:00:00.000000000Z,82.618,82.762,81.694,81.933
2011-01-14T22:00:00.000000000Z,81.933,81.936,81.933,81.936
2011-01-15T22:00:00.000000000Z,81.936,82.130,81.781,82.037
2011-01-16T22:00:00.000000000Z,82.037,82.334,81.776,82.165
2011-01-17T22:00:00.000000000Z,82.165,82.575,81.814,82.508
2011-01-18T22:00:00.000000000Z,82.508,82.792,81.950,82.093
2011-01-19T22:00:00.000000000Z,82.093,82.118,81.520,81.929
2011-01-20T22:00:00.000000000Z,81.929,82.084,81.624,81.723
2011-01-21T22:00:00.000000000Z,81.723,81.728,81.711,81.726
2011-01-22T22:00:00.000000000Z,81.726,81.820,81.547,81.573
2011-01-23T22:00:00.000000000Z,81.573,82.498,81.555,82.306
2011-01-24T22:00:00.000000000Z,82.306,82.404,81.482,81.975
2011-01-25T22:00:00.000000000Z,81.975,82.206,81.700,82.109
2011-01-26T22:00:00.000000000Z,82.109,82.442,81.666,82.257
2011-01-27T22:00:00.000000000Z,82.257,82.274,81.318,81.630
2011-01-28T22:00:00.000000000Z,81.630,81.656,81.616,81.651
2011-01-29T22:00:00.000000000Z,81.651,81.651,81.063,81.126
2011-01-30T22:00:00.000000000Z,81.126,81.910,80.983,81.832
2011-01-31T22:00:00.000000000Z,81.832,82.578,81.763,82.259
2011-02-01T22:00:00.000000000Z,82.259,82.560,82.006,82.385
2011-02-02T22:00:00.000000000Z,82.385,82.956,82.272,82.875
2011-02-03T22:00:00.000000000Z,82.875,83.514,82.488,83.317
2011-02-04T22:00:00.000000000Z,83.317,83.327,83.311,83.327
2011-02-05T22:00:00.000000000Z,83.327,83.327,83.155,83.267
2011-02-06T22:00:00.000000000Z,83.267,83.712,83.069,83.434
2011-02-07T22:00:00.000000000Z,83.434,83.730,83.118,83.567
2011-02-08T22:00:00.000000000Z,83.567,83.572,83.090,83.356
2011-02-09T22:00:00.000000000Z,83.356,83.736,82.944,83.582
2011-02-10T22:00:00.000000000Z,83.582,83.712,83.194,83.593
2011-02-11T22:00:00.000000000Z,83.593,83.593,83.586,83.586
2011-02-12T22:00:00.000000000Z,83.586,83.812,83.350,83.352
2011-02-13T22:00:00.000000000Z,83.352,83.778,83.314,83.564
2011-02-14T22:00:00.000000000Z,83.564,83.896,83.382,83.471
2011-02-15T22:00:00.000000000Z,83.471,84.010,83.419,83.952
2011-02-16T22:00:00.000000000Z,83.952,84.404,83.755,84.301
2011-02-17T22:00:00.000000000Z,84.301,84.478,84.204,84.394
2011-02-18T22:00:00.000000000Z,84.394,84.394,84.394,84.394
2011-02-19T22:00:00.000000000Z,84.394,84.395,84.090,84.242
2011-02-20T22:00:00.000000000Z,84.242,84.395,83.788,83.924
2011-02-21T22:00:00.000000000Z,83.924,84.242,82.478,82.672
2011-02-22T22:00:00.000000000Z,82.672,83.184,82.246,82.699
2011-02-23T22:00:00.000000000Z,82.699,82.864,81.902,82.618
2011-02-24T22:00:00.000000000Z,82.618,83.204,82.573,83.121
2011-02-25T22:00:00.000000000Z,83.121,83.127,83.121,83.122
2011-02-26T22:00:00.000000000Z,83.122,83.149,82.884,82.921
2011-02-27T22:00:00.000000000Z,82.921,83.466,82.641,83.304
2011-02-28T22:00:00.000000000Z,83.304,83.730,82.945,82.955
2011-03-01T22:00:00.000000000Z,82.955,83.336,82.629,83.262
2011-03-02T22:00:00.000000000Z,83.262,83.704,83.002,83.644
2011-03-03T22:00:00.000000000Z,83.644,84.003,83.132,83.450
2011-03-04T22:00:00.000000000Z,83.450,83.463,83.446,83.463
2011-03-05T22:00:00.000000000Z,83.463,83.573,83.265,83.550
2011-03-06T22:00:00.000000000Z,83.550,83.619,82.942,83.215
2011-03-07T22:00:00.000000000Z,83.215,83.660,83.122,83.485
2011-03-08T22:00:00.000000000Z,83.485,83.757,83.384,83.633
2011-03-09T22:00:00.000000000Z,83.633,83.757,82.853,83.046
2011-03-10T22:00:00.000000000Z,83.046,83.313,81.959,83.009
2011-03-11T22:00:00.000000000Z,83.009,83.009,82.984,82.984
2011-03-12T22:00:00.000000000Z,82.984,83.293,82.764,82.856
2011-03-13T21:00:00.000000000Z,82.856,83.222,81.439,82.426
2011-03-14T21:00:00.000000000Z,82.426,82.654,79.282,79.988
2011-03-15T21:00:00.000000000Z,79.988,80.757,78.008,78.311
2011-03-16T21:00:00.000000000Z,78.311,78.311,74.735,77.331
2011-03-17T21:00:00.000000000Z,77.331,81.446,77.285,80.242
2011-03-18T21:00:00.000000000Z,80.242,80.252,80.242,80.252
2011-03-19T21:00:00.000000000Z,80.252,80.580,80.191,80.558
2011-03-20T21:00:00.000000000Z,80.558,81.842,80.288,81.546
2011-03-21T21:00:00.000000000Z,81.546,82.132,81.272,81.795
2011-03-22T21:00:00.000000000Z,81.795,82.170,81.348,81.978
2011-03-23T21:00:00.000000000Z,81.978,82.828,81.842,82.689
2011-03-24T21:00:00.000000000Z,82.689,83.624,82.516,83.440
2011-03-25T21:00:00.000000000Z,83.440,83.440,83.440,83.440
2011-03-26T21:00:00.000000000Z,83.440,83.530,83.238,83.341
2011-03-27T21:00:00.000000000Z,83.341,84.232,83.233,83.689
2011-03-28T21:00:00.000000000Z,83.689,84.907,83.428,84.877
2011-03-29T21:00:00.000000000Z,84.877,85.796,84.733,85.614
2011-03-30T21:00:00.000000000Z,85.614,86.120,85.170,85.862
2011-03-31T21:00:00.000000000Z,85.862,87.598,85.849,87.275
2011-04-01T21:00:00.000000000Z,87.275,87.275,87.275,87.275
2011-04-02T21:00:00.000000000Z,87.275,87.691,87.275,87.554
2011-04-03T21:00:00.000000000Z,87.554,87.698,86.706,87.110
2011-04-04T21:00:00.000000000Z,87.110,87.790,86.800,87.661
2011-04-05T21:00:00.000000000Z,87.661,89.284,87.661,89.260
2011-04-06T21:00:00.000000000Z,89.260,89.594,88.093,88.898
2011-04-07T21:00:00.000000000Z,88.898,89.938,88.733,89.539
2011-04-08T21:00:00.000000000Z,89.539,89.539,89.515,89.515
2011-04-09T21:00:00.000000000Z,89.515,89.921,89.515,89.677
2011-04-10T21:00:00.000000000Z,89.677,90.032,88.727,88.796
2011-04-11T21:00:00.000000000Z,88.796,89.095,86.872,87.232
2011-04-12T21:00:00.000000000Z,87.232,88.534,87.212,88.086
2011-04-13T21:00:00.000000000Z,88.086,88.241,86.957,88.035
2011-04-14T21:00:00.000000000Z,88.035,88.337,87.232,87.841
2011-04-15T21:00:00.000000000Z,87.841,87.841,87.841,87.841
2011-04-16T21:00:00.000000000Z,87.841,87.988,87.539,87.909
2011-04-17T21:00:00.000000000Z,87.909,87.924,85.996,86.864
2011-04-18T21:00:00.000000000Z,86.864,86.985,86.082,86.927
2011-04-19T21:00:00.000000000Z,86.927,88.603,86.833,88.454
2011-04-20T21:00:00.000000000Z,88.454,88.574,87.580,87.970
2011-04-21T21:00:00.000000000Z,87.970,88.180,87.742,87.911
2011-04-22T21:00:00.000000000Z,87.911,87.911,87.911,87.911
2011-04-23T21:00:00.000000000Z,87.911,87.917,87.787,87.905
2011-04-24T21:00:00.000000000Z,87.905,88.514,87.559,87.729
2011-04-25T21:00:00.000000000Z,87.729,88.390,87.228,87.948
2011-04-26T21:00:00.000000000Z,87.948,89.310,87.699,89.285
2011-04-27T21:00:00.000000000Z,89.285,89.598,88.620,89.063
2011-04-28T21:00:00.000000000Z,89.063,89.245,88.696,89.099
