,open,high,low,close
2019-03-08T00:45:00.000000000Z,78.232,78.264,78.162,78.162
2019-03-08T01:00:00.000000000Z,78.162,78.210,78.150,78.192
2019-03-08T01:15:00.000000000Z,78.192,78.210,78.161,78.166
2019-03-08T01:30:00.000000000Z,78.166,78.200,78.144,78.184
2019-03-08T01:45:00.000000000Z,78.184,78.254,78.177,78.251
2019-03-08T02:00:00.000000000Z,78.251,78.257,78.172,78.257
2019-03-08T02:15:00.000000000Z,78.257,78.353,78.255,78.340
2019-03-08T02:30:00.000000000Z,78.340,78.386,78.250,78.324
2019-03-08T02:45:00.000000000Z,78.324,78.335,78.262,78.267
2019-03-08T03:00:00.000000000Z,78.267,78.267,78.210,78.237
2019-03-08T03:15:00.000000000Z,78.237,78.327,78.044,78.155
2019-03-08T03:30:00.000000000Z,78.155,78.188,78.129,78.140
2019-03-08T03:45:00.000000000Z,78.140,78.157,78.097,78.125
2019-03-08T04:00:00.000000000Z,78.125,78.139,78.066,78.073
2019-03-08T04:15:00.000000000Z,78.073,78.078,78.025,78.028
2019-03-08T04:30:00.000000000Z,78.028,78.032,77.970,78.018
2019-03-08T04:45:00.000000000Z,78.018,78.024,77.932,77.960
2019-03-08T05:00:00.000000000Z,77.960,78.036,77.949,78.000
2019-03-08T05:15:00.000000000Z,78.000,78.002,77.916,77.927
2019-03-08T05:30:00.000000000Z,77.927,77.930,77.842,77.866
2019-03-08T05:45:00.000000000Z,77.866,77.880,77.797,77.857
2019-03-08T06:00:00.000000000Z,77.857,77.904,77.800,77.822
2019-03-08T06:15:00.000000000Z,77.822,77.842,77.776,77.832
2019-03-08T06:30:00.000000000Z,77.832,77.856,77.785,77.820
2019-03-08T06:45:00.000000000Z,77.820,77.866,77.809,77.862
2019-03-08T07:00:00.000000000Z,77.862,77.867,77.746,77.754
2019-03-08T07:15:00.000000000Z,77.754,77.806,77.748,77.778
2019-03-08T07:30:00.000000000Z,77.778,77.786,77.734,77.748
2019-03-08T07:45:00.000000000Z,77.748,77.796,77.730,77.768
2019-03-08T08:00:00.000000000Z,77.768,77.856,77.768,77.821
2019-03-08T08:15:00.000000000Z,77.821,77.886,77.810,77.870
2019-03-08T08:30:00.000000000Z,77.870,77.900,77.856,77.879
2019-03-08T08:45:00.000000000Z,77.879,77.930,77.879,77.888
2019-03-08T09:00:00.000000000Z,77.888,77.938,77.886,77.935
2019-03-08T09:15:00.000000000Z,77.935,77.988,77.930,77.942
2019-03-08T09:30:00.000000000Z,77.942,78.048,77.940,78.046
2019-03-08T09:45:00.000000000Z,78.046,78.073,78.032,78.043
2019-03-08T10:00:00.000000000Z,78.043,78.064,78.043,78.056
2019-03-08T10:15:00.000000000Z,78.056,78.115,78.047,78.104
2019-03-08T10:30:00.000000000Z,78.104,78.142,78.090,78.118
2019-03-08T10:45:00.000000000Z,78.118,78.124,78.102,78.109
2019-03-08T11:00:00.000000000Z,78.109,78.144,78.093,78.140
2019-03-08T11:15:00.000000000Z,78.140,78.142,78.100,78.102
2019-03-08T11:30:00.000000000Z,78.102,78.121,78.098,78.110
2019-03-08T11:45:00.000000000Z,78.110,78.142,78.108,78.136
2019-03-08T12:00:00.000000000Z,78.136,78.168,78.122,78.141
2019-03-08T12:15:00.000000000Z,78.141,78.166,78.119,78.137
2019-03-08T12:30:00.000000000Z,78.137,78.137,78.102,78.109
2019-03-08T12:45:00.000000000Z,78.109,78.136,78.100,78.105
2019-03-08T13:00:00.000000000Z,78.105,78.140,78.083,78.126
2019-03-08T13:15:00.000000000Z,78.126,78.182,78.114,78.161
2019-03-08T13:30:00.000000000Z,78.161,78.209,77.962,77.982
2019-03-08T13:45:00.000000000Z,77.982,78.032,77.972,78.016
2019-03-08T14:00:00.000000000Z,78.016,78.028,77.928,78.023
2019-03-08T14:15:00.000000000Z,78.023,78.103,78.018,78.100
2019-03-08T14:30:00.000000000Z,78.100,78.171,78.091,78.150
2019-03-08T14:45:00.000000000Z,78.150,78.238,78.147,78.212
2019-03-08T15:00:00.000000000Z,78.212,78.227,78.148,78.155
2019-03-08T15:15:00.000000000Z,78.155,78.212,78.138,78.202
2019-03-08T15:30:00.000000000Z,78.202,78.298,78.200,78.291
2019-03-08T15:45:00.000000000Z,78.291,78.357,78.204,78.242
2019-03-08T16:00:00.000000000Z,78.242,78.338,78.224,78.314
2019-03-08T16:15:00.000000000Z,78.314,78.384,78.310,78.383
2019-03-08T16:30:00.000000000Z,78.383,78.398,78.306,78.335
2019-03-08T16:45:00.000000000Z,78.335,78.354,78.298,78.310
2019-03-08T17:00:00.000000000Z,78.310,78.331,78.269,78.276
2019-03-08T17:15:00.000000000Z,78.276,78.305,78.266,78.286
2019-03-08T17:30:00.000000000Z,78.286,78.303,78.266,78.276
2019-03-08T17:45:00.000000000Z,78.276,78.276,78.240,78.246
2019-03-08T18:00:00.000000000Z,78.246,78.280,78.237,78.266
2019-03-08T18:15:00.000000000Z,78.266,78.278,78.241,78.268
2019-03-08T18:30:00.000000000Z,78.268,78.316,78.244,78.296
2019-03-08T18:45:00.000000000Z,78.296,78.318,78.282,78.297
2019-03-08T19:00:00.000000000Z,78.297,78.302,78.260,78.269
2019-03-08T19:15:00.000000000Z,78.269,78.313,78.269,78.308
2019-03-08T19:30:00.000000000Z,78.308,78.330,78.296,78.309
2019-03-08T19:45:00.000000000Z,78.309,78.344,78.280,78.291
2019-03-08T20:00:00.000000000Z,78.291,78.316,78.244,78.266
2019-03-08T20:15:00.000000000Z,78.266,78.266,78.214,78.226
2019-03-08T20:30:00.000000000Z,78.226,78.255,78.199,78.254
2019-03-08T20:45:00.000000000Z,78.254,78.287,78.244,78.287
2019-03-08T21:00:00.000000000Z,78.287,78.306,78.280,78.303
2019-03-08T21:15:00.000000000Z,78.303,78.310,78.291,78.298
2019-03-08T21:30:00.000000000Z,78.298,78.330,78.298,78.327
2019-03-08T21:45:00.000000000Z,78.327,78.347,78.316,78.324
2019-03-10T21:00:00.000000000Z,78.324,78.324,78.057,78.180
2019-03-10T21:15:00.000000000Z,78.180,78.229,78.162,78.226
2019-03-10T21:30:00.000000000Z,78.226,78.262,78.217,78.257
2019-03-10T21:45:00.000000000Z,78.257,78.268,78.180,78.180
2019-03-10T22:00:00.000000000Z,78.180,78.266,78.180,78.218
2019-03-10T22:15:00.000000000Z,78.218,78.221,78.108,78.114
2019-03-10T22:30:00.000000000Z,78.114,78.176,78.076,78.123
2019-03-10T22:45:00.000000000Z,78.123,78.196,78.123,78.190
2019-03-10T23:00:00.000000000Z,78.190,78.260,78.188,78.256
2019-03-10T23:15:00.000000000Z,78.256,78.262,78.204,78.248
2019-03-10T23:30:00.000000000Z,78.248,78.264,78.210,78.232
2019-03-10T23:45:00.000000000Z,78.232,78.235,78.158,78.177
2019-03-11T00:00:00.000000000Z,78.177,78.182,78.116,78.132
2019-03-11T00:15:00.000000000Z,78.132,78.148,78.064,78.069
2019-03-11T00:30:00.000000000Z,78.069,78.072,77.992,78.024
2019-03-11T00:45:00.000000000Z,78.024,78.028,77.914,77.927
2019-03-11T01:00:00.000000000Z,77.927,77.998,77.923,77.988
2019-03-11T01:15:00.000000000Z,77.988,78.131,77.988,78.114
2019-03-11T01:30:00.000000000Z,78.114,78.136,78.088,78.130
2019-03-11T01:45:00.000000000Z,78.130,78.220,78.130,78.183
2019-03-11T02:00:00.000000000Z,78.183,78.222,78.112,78.143
2019-03-11T02:15:00.000000000Z,78.143,78.145,78.112,78.119
2019-03-11T02:30:00.000000000Z,78.119,78.144,78.110,78.118
2019-03-11T02:45:00.000000000Z,78.118,78.158,78.109,78.142
2019-03-11T03:00:00.000000000Z,78.142,78.194,78.118,78.186
2019-03-11T03:15:00.000000000Z,78.186,78.230,78.186,78.212
2019-03-11T03:30:00.000000000Z,78.212,78.231,78.198,78.203
2019-03-11T03:45:00.000000000Z,78.203,78.208,78.167,78.192
2019-03-11T04:00:00.000000000Z,78.192,78.229,78.186,78.228
2019-03-11T04:15:00.000000000Z,78.228,78.239,78.213,78.224
2019-03-11T04:30:00.000000000Z,78.224,78.248,78.220,78.236
2019-03-11T04:45:00.000000000Z,78.236,78.272,78.230,78.258
2019-03-11T05:00:00.000000000Z,78.258,78.296,78.216,78.224
2019-03-11T05:15:00.000000000Z,78.224,78.232,78.204,78.228
2019-03-11T05:30:00.000000000Z,78.228,78.236,78.202,78.222
2019-03-11T05:45:00.000000000Z,78.222,78.238,78.212,78.221
2019-03-11T06:00:00.000000000Z,78.221,78.263,78.219,78.243
2019-03-11T06:15:00.000000000Z,78.243,78.300,78.224,78.298
2019-03-11T06:30:00.000000000Z,78.298,78.298,78.270,78.282
2019-03-11T06:45:00.000000000Z,78.282,78.302,78.255,78.267
2019-03-11T07:00:00.000000000Z,78.267,78.315,78.237,78.310
2019-03-11T07:15:00.000000000Z,78.310,78.362,78.296,78.350
2019-03-11T07:30:00.000000000Z,78.350,78.370,78.321,78.358
2019-03-11T07:45:00.000000000Z,78.358,78.484,78.339,78.458
2019-03-11T08:00:00.000000000Z,78.458,78.463,78.392,78.408
2019-03-11T08:15:00.000000000Z,78.408,78.414,78.374,78.413
2019-03-11T08:30:00.000000000Z,78.413,78.446,78.405,78.417
2019-03-11T08:45:00.000000000Z,78.417,78.417,78.396,78.400
2019-03-11T09:00:00.000000000Z,78.400,78.416,78.366,78.368
2019-03-11T09:15:00.000000000Z,78.368,78.402,78.322,78.388
2019-03-11T09:30:00.000000000Z,78.388,78.406,78.372,78.394
2019-03-11T09:45:00.000000000Z,78.394,78.394,78.355,78.367
2019-03-11T10:00:00.000000000Z,78.367,78.374,78.343,78.354
2019-03-11T10:15:00.000000000Z,78.354,78.356,78.312,78.312
2019-03-11T10:30:00.000000000Z,78.312,78.335,78.290,78.334
2019-03-11T10:45:00.000000000Z,78.334,78.367,78.321,78.362
2019-03-11T11:00:00.000000000Z,78.362,78.369,78.348,78.364
2019-03-11T11:15:00.000000000Z,78.364,78.367,78.346,78.362
2019-03-11T11:30:00.000000000Z,78.362,78.378,78.324,78.330
2019-03-11T11:45:00.000000000Z,78.330,78.354,78.328,78.336
2019-03-11T12:00:00.000000000Z,78.336,78.356,78.304,78.309
2019-03-11T12:15:00.000000000Z,78.309,78.309,78.280,78.304
2019-03-11T12:30:00.000000000Z,78.304,78.368,78.298,78.356
2019-03-11T12:45:00.000000000Z,78.356,78.404,78.352,78.373
2019-03-11T13:00:00.000000000Z,78.373,78.398,78.367,78.394
2019-03-11T13:15:00.000000000Z,78.394,78.400,78.366,78.386
2019-03-11T13:30:00.000000000Z,78.386,78.458,78.386,78.412
2019-03-11T13:45:00.000000000Z,78.412,78.462,78.406,78.448
2019-03-11T14:00:00.000000000Z,78.448,78.502,78.440,78.458
2019-03-11T14:15:00.000000000Z,78.458,78.518,78.454,78.512
2019-03-11T14:30:00.000000000Z,78.512,78.534,78.474,78.476
2019-03-11T14:45:00.000000000Z,78.476,78.498,78.468,78.487
2019-03-11T15:00:00.000000000Z,78.487,78.528,78.487,78.494
2019-03-11T15:15:00.000000000Z,78.494,78.502,78.460,78.496
2019-03-11T15:30:00.000000000Z,78.496,78.506,78.478,78.484
2019-03-11T15:45:00.000000000Z,78.484,78.490,78.440,78.476
2019-03-11T16:00:00.000000000Z,78.476,78.504,78.454,78.460
2019-03-11T16:15:00.000000000Z,78.460,78.479,78.448,78.454
2019-03-11T16:30:00.000000000Z,78.454,78.475,78.444,78.468
2019-03-11T16:45:00.000000000Z,78.468,78.516,78.464,78.502
2019-03-11T17:00:00.000000000Z,78.502,78.525,78.482,78.523
2019-03-11T17:15:00.000000000Z,78.523,78.538,78.498,78.522
2019-03-11T17:30:00.000000000Z,78.522,78.540,78.514,78.538
2019-03-11T17:45:00.000000000Z,78.538,78.538,78.506,78.520
2019-03-11T18:00:00.000000000Z,78.520,78.522,78.481,78.493
2019-03-11T18:15:00.000000000Z,78.493,78.500,78.468,78.493
2019-03-11T18:30:00.000000000Z,78.493,78.560,78.490,78.540
2019-03-11T18:45:00.000000000Z,78.540,78.561,78.530,78.540
2019-03-11T19:00:00.000000000Z,78.540,78.544,78.502,78.524
2019-03-11T19:15:00.000000000Z,78.524,78.544,78.519,78.532
2019-03-11T19:30:00.000000000Z,78.532,78.592,78.530,78.592
2019-03-11T19:45:00.000000000Z,78.592,78.720,78.592,78.638
2019-03-11T20:00:00.000000000Z,78.638,78.638,78.590,78.602
2019-03-11T20:15:00.000000000Z,78.602,78.621,78.581,78.621
2019-03-11T20:30:00.000000000Z,78.621,78.633,78.608,78.622
2019-03-11T20:45:00.000000000Z,78.622,78.644,78.622,78.629
2019-03-11T21:00:00.000000000Z,78.629,78.629,78.583,78.602
2019-03-11T21:15:00.000000000Z,78.602,78.647,78.602,78.614
2019-03-11T21:30:00.000000000Z,78.614,78.630,78.598,78.612
2019-03-11T21:45:00.000000000Z,78.612,78.631,78.604,78.616
2019-03-11T22:00:00.000000000Z,78.616,78.764,78.608,78.747
2019-03-11T22:15:00.000000000Z,78.747,78.770,78.688,78.745
2019-03-11T22:30:00.000000000Z,78.745,78.745,78.685,78.692
2019-03-11T22:45:00.000000000Z,78.692,78.746,78.677,78.746
2019-03-11T23:00:00.000000000Z,78.746,78.762,78.716,78.738
2019-03-11T23:15:00.000000000Z,78.738,78.742,78.692,78.696
2019-03-11T23:30:00.000000000Z,78.696,78.735,78.696,78.716
2019-03-11T23:45:00.000000000Z,78.716,78.766,78.714,78.733
2019-03-12T00:00:00.000000000Z,78.733,78.768,78.684,78.730
2019-03-12T00:15:00.000000000Z,78.730,78.768,78.664,78.690
2019-03-12T00:30:00.000000000Z,78.690,78.690,78.582,78.672
2019-03-12T00:45:00.000000000Z,78.672,78.739,78.648,78.720
2019-03-12T01:00:00.000000000Z,78.720,78.756,78.718,78.746
2019-03-12T01:15:00.000000000Z,78.746,78.784,78.732,78.748
2019-03-12T01:30:00.000000000Z,78.748,78.843,78.724,78.838
2019-03-12T01:45:00.000000000Z,78.838,78.840,78.774,78.793
2019-03-12T02:00:00.000000000Z,78.793,78.793,78.734,78.742
2019-03-12T02:15:00.000000000Z,78.742,78.782,78.737,78.780
2019-03-12T02:30:00.000000000Z,78.780,78.812,78.773,78.774
2019-03-12T02:45:00.000000000Z,78.774,78.808,78.760,78.764
2019-03-12T03:00:00.000000000Z,78.764,78.798,78.764,78.793
2019-03-12T03:15:00.000000000Z,78.793,78.806,78.754,78.754
2019-03-12T03:30:00.000000000Z,78.754,78.766,78.749,78.761
2019-03-12T03:45:00.000000000Z,78.761,78.781,78.746,78.774
2019-03-12T04:00:00.000000000Z,78.774,78.794,78.770,78.785
2019-03-12T04:15:00.000000000Z,78.785,78.796,78.760,78.766
2019-03-12T04:30:00.000000000Z,78.766,78.782,78.760,78.777
2019-03-12T04:45:00.000000000Z,78.777,78.779,78.698,78.704
2019-03-12T05:00:00.000000000Z,78.704,78.716,78.652,78.690
2019-03-12T05:15:00.000000000Z,78.690,78.707,78.674,78.697
2019-03-12T05:30:00.000000000Z,78.697,78.712,78.678,78.698
2019-03-12T05:45:00.000000000Z,78.698,78.702,78.642,78.642
2019-03-12T06:00:00.000000000Z,78.642,78.691,78.642,78.683
2019-03-12T06:15:00.000000000Z,78.683,78.683,78.644,78.661
2019-03-12T06:30:00.000000000Z,78.661,78.664,78.648,78.657
2019-03-12T06:45:00.000000000Z,78.657,78.674,78.640,78.674
2019-03-12T07:00:00.000000000Z,78.674,78.702,78.672,78.700
2019-03-12T07:15:00.000000000Z,78.700,78.726,78.678,78.722
2019-03-12T07:30:00.000000000Z,78.722,78.767,78.700,78.764
2019-03-12T07:45:00.000000000Z,78.764,78.773,78.754,78.766
2019-03-12T08:00:00.000000000Z,78.766,78.794,78.694,78.721
2019-03-12T08:15:00.000000000Z,78.721,78.786,78.712,78.774
2019-03-12T08:30:00.000000000Z,78.774,78.774,78.736,78.746
2019-03-12T08:45:00.000000000Z,78.746,78.818,78.714,78.811
2019-03-12T09:00:00.000000000Z,78.811,78.875,78.808,78.850
2019-03-12T09:15:00.000000000Z,78.850,78.859,78.819,78.853
2019-03-12T09:30:00.000000000Z,78.853,78.863,78.810,78.838
2019-03-12T09:45:00.000000000Z,78.838,78.856,78.810,78.820
2019-03-12T10:00:00.000000000Z,78.820,78.837,78.797,78.836
2019-03-12T10:15:00.000000000Z,78.836,78.836,78.767,78.768
2019-03-12T10:30:00.000000000Z,78.768,78.780,78.734,78.734
2019-03-12T10:45:00.000000000Z,78.734,78.751,78.698,78.703
2019-03-12T11:00:00.000000000Z,78.703,78.727,78.594,78.618
2019-03-12T11:15:00.000000000Z,78.618,78.633,78.512,78.566
2019-03-12T11:30:00.000000000Z,78.566,78.613,78.543,78.608
2019-03-12T11:45:00.000000000Z,78.608,78.632,78.570,78.615
2019-03-12T12:00:00.000000000Z,78.615,78.630,78.591,78.594
2019-03-12T12:15:00.000000000Z,78.594,78.638,78.591,78.622
2019-03-12T12:30:00.000000000Z,78.622,78.742,78.618,78.733
2019-03-12T12:45:00.000000000Z,78.733,78.784,78.674,78.781
2019-03-12T13:00:00.000000000Z,78.781,78.788,78.662,78.663
2019-03-12T13:15:00.000000000Z,78.663,78.714,78.663,78.688
2019-03-12T13:30:00.000000000Z,78.688,78.750,78.688,78.728
2019-03-12T13:45:00.000000000Z,78.728,78.766,78.726,78.758
2019-03-12T14:00:00.000000000Z,78.758,78.761,78.714,78.752
2019-03-12T14:15:00.000000000Z,78.752,78.789,78.710,78.789
2019-03-12T14:30:00.000000000Z,78.789,78.858,78.786,78.837
2019-03-12T14:45:00.000000000Z,78.837,78.861,78.818,78.832
2019-03-12T15:00:00.000000000Z,78.832,78.837,78.750,78.754
2019-03-12T15:15:00.000000000Z,78.754,78.834,78.746,78.826
2019-03-12T15:30:00.000000000Z,78.826,78.846,78.788,78.840
2019-03-12T15:45:00.000000000Z,78.840,78.895,78.812,78.877
2019-03-12T16:00:00.000000000Z,78.877,78.886,78.845,78.881
2019-03-12T16:15:00.000000000Z,78.881,78.907,78.868,78.884
2019-03-12T16:30:00.000000000Z,78.884,78.918,78.880,78.916
2019-03-12T16:45:00.000000000Z,78.916,78.928,78.894,78.909
2019-03-12T17:00:00.000000000Z,78.909,78.919,78.876,78.881
2019-03-12T17:15:00.000000000Z,78.881,78.886,78.864,78.879
2019-03-12T17:30:00.000000000Z,78.879,78.896,78.867,78.892
2019-03-12T17:45:00.000000000Z,78.892,78.904,78.861,78.868
2019-03-12T18:00:00.000000000Z,78.868,78.872,78.852,78.860
2019-03-12T18:15:00.000000000Z,78.860,78.884,78.855,78.862
2019-03-12T18:30:00.000000000Z,78.862,78.877,78.854,78.867
2019-03-12T18:45:00.000000000Z,78.867,78.880,78.846,78.880
2019-03-12T19:00:00.000000000Z,78.880,78.886,78.818,78.818
2019-03-12T19:15:00.000000000Z,78.818,78.863,78.752,78.851
2019-03-12T19:30:00.000000000Z,78.851,78.869,78.766,78.869
2019-03-12T19:45:00.000000000Z,78.869,78.878,78.822,78.851
2019-03-12T20:00:00.000000000Z,78.851,78.851,78.794,78.805
2019-03-12T20:15:00.000000000Z,78.805,78.830,78.803,78.822
2019-03-12T20:30:00.000000000Z,78.822,78.830,78.810,78.821
2019-03-12T20:45:00.000000000Z,78.821,78.854,78.802,78.844
2019-03-12T21:00:00.000000000Z,78.844,78.857,78.813,78.821
2019-03-12T21:15:00.000000000Z,78.821,78.827,78.812,78.818
2019-03-12T21:30:00.000000000Z,78.818,78.847,78.810,78.844
2019-03-12T21:45:00.000000000Z,78.844,78.844,78.798,78.828
2019-03-12T22:00:00.000000000Z,78.828,78.844,78.800,78.804
2019-03-12T22:15:00.000000000Z,78.804,78.810,78.787,78.799
2019-03-12T22:30:00.000000000Z,78.799,78.816,78.781,78.788
2019-03-12T22:45:00.000000000Z,78.788,78.798,78.776,78.776
2019-03-12T23:00:00.000000000Z,78.776,78.784,78.728,78.728
2019-03-12T23:15:00.000000000Z,78.728,78.728,78.678,78.687
2019-03-12T23:30:00.000000000Z,78.687,78.687,78.511,78.531
2019-03-12T23:45:00.000000000Z,78.531,78.630,78.531,78.617
2019-03-13T00:00:00.000000000Z,78.617,78.712,78.608,78.700
2019-03-13T00:15:00.000000000Z,78.700,78.720,78.692,78.703
2019-03-13T00:30:00.000000000Z,78.703,78.703,78.613,78.618
2019-03-13T00:45:00.000000000Z,78.618,78.648,78.570,78.636
2019-03-13T01:00:00.000000000Z,78.636,78.672,78.548,78.562
2019-03-13T01:15:00.000000000Z,78.562,78.592,78.522,78.535
2019-03-13T01:30:00.000000000Z,78.535,78.563,78.496,78.518
2019-03-13T01:45:00.000000000Z,78.518,78.556,78.387,78.402
2019-03-13T02:00:00.000000000Z,78.402,78.471,78.395,78.412
2019-03-13T02:15:00.000000000Z,78.412,78.452,78.396,78.396
2019-03-13T02:30:00.000000000Z,78.396,78.442,78.375,78.436
2019-03-13T02:45:00.000000000Z,78.436,78.484,78.432,78.456
2019-03-13T03:00:00.000000000Z,78.456,78.483,78.436,78.468
2019-03-13T03:15:00.000000000Z,78.468,78.482,78.452,78.472
2019-03-13T03:30:00.000000000Z,78.472,78.508,78.469,78.492
2019-03-13T03:45:00.000000000Z,78.492,78.538,78.492,78.519
2019-03-13T04:00:00.000000000Z,78.519,78.538,78.498,78.525
2019-03-13T04:15:00.000000000Z,78.525,78.558,78.520,78.558
2019-03-13T04:30:00.000000000Z,78.558,78.570,78.540,78.558
2019-03-13T04:45:00.000000000Z,78.558,78.558,78.512,78.514
2019-03-13T05:00:00.000000000Z,78.514,78.556,78.512,78.550
2019-03-13T05:15:00.000000000Z,78.550,78.563,78.544,78.560
2019-03-13T05:30:00.000000000Z,78.560,78.628,78.560,78.623
2019-03-13T05:45:00.000000000Z,78.623,78.626,78.570,78.577
2019-03-13T06:00:00.000000000Z,78.577,78.588,78.520,78.536
2019-03-13T06:15:00.000000000Z,78.536,78.543,78.508,78.538
2019-03-13T06:30:00.000000000Z,78.538,78.548,78.520,78.539
2019-03-13T06:45:00.000000000Z,78.539,78.558,78.538,78.552
2019-03-13T07:00:00.000000000Z,78.552,78.565,78.494,78.508
2019-03-13T07:15:00.000000000Z,78.508,78.528,78.483,78.492
2019-03-13T07:30:00.000000000Z,78.492,78.502,78.468,78.478
2019-03-13T07:45:00.000000000Z,78.478,78.548,78.478,78.523
2019-03-13T08:00:00.000000000Z,78.523,78.618,78.516,78.616
2019-03-13T08:15:00.000000000Z,78.616,78.662,78.597,78.647
2019-03-13T08:30:00.000000000Z,78.647,78.668,78.628,78.634
2019-03-13T08:45:00.000000000Z,78.634,78.642,78.598,78.629
2019-03-13T09:00:00.000000000Z,78.629,78.642,78.606,78.632
2019-03-13T09:15:00.000000000Z,78.632,78.722,78.632,78.698
2019-03-13T09:30:00.000000000Z,78.698,78.708,78.596,78.668
2019-03-13T09:45:00.000000000Z,78.668,78.672,78.605,78.609
2019-03-13T10:00:00.000000000Z,78.609,78.630,78.586,78.628
2019-03-13T10:15:00.000000000Z,78.628,78.651,78.614,78.649
2019-03-13T10:30:00.000000000Z,78.649,78.649,78.576,78.590
2019-03-13T10:45:00.000000000Z,78.590,78.614,78.588,78.605
2019-03-13T11:00:00.000000000Z,78.605,78.637,78.600,78.632
2019-03-13T11:15:00.000000000Z,78.632,78.644,78.617,78.632
2019-03-13T11:30:00.000000000Z,78.632,78.668,78.623,78.665
2019-03-13T11:45:00.000000000Z,78.665,78.716,78.655,78.700
2019-03-13T12:00:00.000000000Z,78.700,78.728,78.686,78.686
2019-03-13T12:15:00.000000000Z,78.686,78.713,78.680,78.690
2019-03-13T12:30:00.000000000Z,78.690,78.704,78.659,78.670
2019-03-13T12:45:00.000000000Z,78.670,78.672,78.628,78.647
2019-03-13T13:00:00.000000000Z,78.647,78.666,78.614,78.652
2019-03-13T13:15:00.000000000Z,78.652,78.656,78.612,78.626
2019-03-13T13:30:00.000000000Z,78.626,78.694,78.622,78.686
2019-03-13T13:45:00.000000000Z,78.686,78.748,78.667,78.699
2019-03-13T14:00:00.000000000Z,78.699,78.734,78.694,78.720
2019-03-13T14:15:00.000000000Z,78.720,78.734,78.710,78.722
2019-03-13T14:30:00.000000000Z,78.722,78.752,78.690,78.700
2019-03-13T14:45:00.000000000Z,78.700,78.721,78.672,78.701
2019-03-13T15:00:00.000000000Z,78.701,78.720,78.674,78.708
2019-03-13T15:15:00.000000000Z,78.708,78.757,78.694,78.751
2019-03-13T15:30:00.000000000Z,78.751,78.820,78.749,78.816
2019-03-13T15:45:00.000000000Z,78.816,78.888,78.794,78.822
2019-03-13T16:00:00.000000000Z,78.822,78.840,78.786,78.786
2019-03-13T16:15:00.000000000Z,78.786,78.794,78.736,78.737
2019-03-13T16:30:00.000000000Z,78.737,78.762,78.722,78.756
2019-03-13T16:45:00.000000000Z,78.756,78.780,78.749,78.762
2019-03-13T17:00:00.000000000Z,78.762,78.776,78.742,78.742
2019-03-13T17:15:00.000000000Z,78.742,78.750,78.724,78.738
2019-03-13T17:30:00.000000000Z,78.738,78.787,78.730,78.759
2019-03-13T17:45:00.000000000Z,78.759,78.789,78.746,78.786
2019-03-13T18:00:00.000000000Z,78.786,78.823,78.786,78.806
2019-03-13T18:15:00.000000000Z,78.806,78.823,78.804,78.806
2019-03-13T18:30:00.000000000Z,78.806,78.810,78.776,78.806
2019-03-13T18:45:00.000000000Z,78.806,78.806,78.680,78.722
2019-03-13T19:00:00.000000000Z,78.722,78.775,78.684,78.691
2019-03-13T19:15:00.000000000Z,78.691,78.791,78.691,78.786
2019-03-13T19:30:00.000000000Z,78.786,78.850,78.772,78.841
2019-03-13T19:45:00.000000000Z,78.841,78.858,78.818,78.851
2019-03-13T20:00:00.000000000Z,78.851,78.870,78.826,78.870
2019-03-13T20:15:00.000000000Z,78.870,78.882,78.852,78.870
2019-03-13T20:30:00.000000000Z,78.870,78.925,78.870,78.910
2019-03-13T20:45:00.000000000Z,78.910,78.910,78.844,78.868
2019-03-13T21:00:00.000000000Z,78.868,78.890,78.856,78.868
2019-03-13T21:15:00.000000000Z,78.868,78.900,78.846,78.900
2019-03-13T21:30:00.000000000Z,78.900,78.922,78.893,78.917
2019-03-13T21:45:00.000000000Z,78.917,78.920,78.886,78.916
2019-03-13T22:00:00.000000000Z,78.916,78.983,78.909,78.968
2019-03-13T22:15:00.000000000Z,78.968,78.973,78.936,78.952
2019-03-13T22:30:00.000000000Z,78.952,78.958,78.937,78.956
2019-03-13T22:45:00.000000000Z,78.956,78.958,78.918,78.922
2019-03-13T23:00:00.000000000Z,78.922,78.935,78.881,78.881
2019-03-13T23:15:00.000000000Z,78.881,78.903,78.851,78.882
2019-03-13T23:30:00.000000000Z,78.882,78.884,78.786,78.794
2019-03-13T23:45:00.000000000Z,78.794,78.826,78.788,78.808
2019-03-14T00:00:00.000000000Z,78.808,78.808,78.734,78.796
2019-03-14T00:15:00.000000000Z,78.796,78.825,78.746,78.748
2019-03-14T00:30:00.000000000Z,78.748,78.760,78.704,78.753
2019-03-14T00:45:00.000000000Z,78.753,78.758,78.687,78.688
2019-03-14T01:00:00.000000000Z,78.688,78.756,78.686,78.728
2019-03-14T01:15:00.000000000Z,78.728,78.799,78.726,78.799
2019-03-14T01:30:00.000000000Z,78.799,78.804,78.716,78.804
2019-03-14T01:45:00.000000000Z,78.804,78.892,78.802,78.858
2019-03-14T02:00:00.000000000Z,78.858,78.908,78.770,78.884
2019-03-14T02:15:00.000000000Z,78.884,78.914,78.862,78.866
2019-03-14T02:30:00.000000000Z,78.866,78.866,78.796,78.842
2019-03-14T02:45:00.000000000Z,78.842,78.842,78.799,78.814
2019-03-14T03:00:00.000000000Z,78.814,78.839,78.798,78.824
2019-03-14T03:15:00.000000000Z,78.824,78.942,78.824,78.872
